external_id,name,name_eng,country,battle_rating,silver,rank,vehicle_category,type,required_exp,tech_category,image_url,parent_external_id,column,row,order_in_folder
hurricane_mk1,Hurricane Mk.I/L,Hurricane Mk I/L,britain,2.3,16000,2,Авиация,vehicle,4600,standard,https://static.encyclopedia.warthunder.com/slots/hurricane_mk1.png,hurricanemkii,0,0,1
typhoon_mk1a,Typhoon Mk.Ia,Typhoon Mk Ia,britain,3.0,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/typhoon_mk1a.png,hurricane_group,0,1,
typhoon_mk1b_late,Typhoon Mk.Ib/L,Typhoon Mk Ib/L,britain,4.3,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/typhoon_mk1b_late.png,typhoon_mk1a,0,0,
tempest_mkv,Tempest Mk.V,Tempest Mk V,britain,5.7,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/tempest_mkv.png,typhoon_mk1b_late,0,0,
tempest_mk2,Tempest Mk.II,Tempest Mk II,britain,6.0,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/tempest_mk2.png,tempest_mkv,0,1,
vampire_fb5,Vampire F.B.5,Vampire F.B.5,britain,8.0,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/vampire_fb5.png,tempest_mk2,0,0,
venom_fb4,Venom FB.4,Venom FB.4,britain,8.7,340000,5,Авиация,vehicle,120000,standard,https://static.encyclopedia.warthunder.com/slots/venom_fb4.png,vampire_fb5,0,1,
hunter_f1,Hunter F.1,Hunter F.1,britain,8.7,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/hunter_f1.png,venom_fb4,0,0,
hunter_f6,Hunter F.6,Hunter F.6,britain,9.7,620000,6,Авиация,vehicle,220000,standard,https://static.encyclopedia.warthunder.com/slots/hunter_f6.png,hunter_f1,0,1,
f-4m_fgr2,Phantom FGR.2,Phantom FGR.2,britain,12.0,950000,7,Авиация,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/f-4m_fgr2.png,hunter_f6,0,0,
saab_jas39c_south_africa,▄JAS39C,▄JAS39C,britain,13.7,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/saab_jas39c_south_africa.png,f-4m_fgr2,0,0,
ef_2000_fgr4,Typhoon FGR.4,Typhoon FGR.4,britain,14.3,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/ef_2000_fgr4.png,saab_jas39c_south_africa,0,1,
gladiator_mk2_france,Gladiator Mk.IIF,Gladiator Mk IIF,britain,1.3,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/gladiator_mk2_france.png,,1,0,
gladiator_mk2_silver,Gladiator Mk.IIS,Gladiator Mk IIS,britain,1.3,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/gladiator_mk2_silver.png,,1,1,
gladiator_mk2,Gladiator Mk.II,Gladiator Mk II,britain,1.3,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/gladiator_mk2.png,,1,2,
spitfire_mk1_group,Spitfire (р),Spitfire (e),britain,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5_group.png,,1,0,
spitfire_mk1,Spitfire Mk.Ia,Spitfire Mk Ia,britain,3.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk1.png,spitfire_mk1_group,1,0,0
spitfiremkiia,Spitfire Mk.IIa,Spitfire Mk IIa,britain,3.0,16000,2,Авиация,vehicle,4600,standard,https://static.encyclopedia.warthunder.com/slots/spitfiremkiia.png,spitfire_mk1,1,0,1
spitfiremkii,Spitfire Mk.IIb,Spitfire Mk IIb,britain,3.7,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/spitfiremkii.png,spitfire_mk1_group,1,1,
spitfire_mk5b_group,Spitfire Mk Vb,Spitfire Mk Vb,britain,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5_group.png,spitfiremkii,1,2,
spitfire_mk5b,Spitfire Mk.Vb/trop,Spitfire Mk Vb/trop,britain,3.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5b.png,spitfire_mk5b_group,1,2,0
spitfire_mk5b_notrop,Spitfire Mk.Vb,Spitfire Mk Vb,britain,4.0,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5b_notrop.png,spitfire_mk5b,1,2,1
spitfire_mk9_group,Spitfire Mk.IX,Spitfire Mk IX,britain,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk9_group.png,spitfire_mk5b_group,1,0,
spitfire_ix_early,Spitfire F Mk.IX,Spitfire F Mk IX,britain,4.3,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_ix_early.png,spitfire_mk9_group,1,0,0
spitfire_xvi,Spitfire F Mk.XVI,Spitfire F Mk XVI,britain,5.0,76000,3,Авиация,vehicle,13000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_xvi.png,spitfire_ix_early,1,0,1
spitfire_mk5c_group,Spitfire Mk Vc,Spitfire Mk Vc,britain,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5_group.png,spitfire_mk9_group,1,1,
spitfire_mk5c,Spitfire Mk.Vc/trop,Spitfire Mk Vc/trop,britain,4.7,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5c.png,spitfire_mk5c_group,1,1,0
spitfire_mk5c_notrop,Spitfire Mk.Vc,Spitfire Mk Vc,britain,5.0,105000,3,Авиация,vehicle,17000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk5c_notrop.png,spitfire_mk5c,1,1,1
spitfire_mk9e_group,Spitfire F,Spitfire F,britain,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk9e_group.png,spitfire_mk5c_group,1,0,
spitfire_mk14e,Spitfire F Mk.XIVe,Spitfire F Mk XIVe,britain,5.7,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk14e.png,spitfire_mk9e_group,1,0,0
spitfire_mk18e,Spitfire F Mk.XVIIIe,Spitfire F Mk XVIIIe,britain,5.7,185000,4,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_mk18e.png,spitfire_mk14e,1,0,1
spitfire_ix,Spitfire LF Mk.IX,Spitfire LF Mk IX,britain,5.7,200000,4,Авиация,vehicle,31000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_ix.png,spitfire_mk18e,1,0,2
spitfire_griffon_group,Spitfire (Griffon),Spitfire (Griffon),britain,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_f2x_group.png,spitfire_mk9e_group,1,1,
spitfire_f22,Spitfire F Mk.22,Spitfire F Mk 22,britain,6.7,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_f22.png,spitfire_griffon_group,1,1,0
spitfire_f24,Spitfire F Mk.24,Spitfire F Mk 24,britain,6.7,210000,4,Авиация,vehicle,35000,standard,https://static.encyclopedia.warthunder.com/slots/spitfire_f24.png,spitfire_f22,1,1,1
meteor3_group,Meteor F Mk.3,Meteor F Mk 3,britain,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/meteor_group.png,spitfire_griffon_group,1,0,
meteor_fmk3,Meteor F Mk.3,Meteor F Mk 3,britain,7.3,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/meteor_fmk3.png,meteor3_group,1,0,0
meteor_fmk3_navy,Sea Meteor F Mk.3,Sea Meteor F Mk 3,britain,7.3,300000,5,Авиация,vehicle,53000,standard,https://static.encyclopedia.warthunder.com/slots/meteor_fmk3_navy.png,meteor_fmk3,1,0,1
meteor4_group,Meteor F Mk.4,Meteor F Mk 4,britain,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/meteor4_group.png,meteor3_group,1,1,
meteor_fmk4_lw,Meteor F Mk.4 G.41F,Meteor F Mk 4 G.41F,britain,7.7,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/meteor_fmk4_lw.png,meteor4_group,1,1,0
meteor_fmk4_sw,Meteor F Mk.4 G.41G,Meteor F Mk 4 G.41G,britain,8.0,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/meteor_fmk4_sw.png,meteor_fmk4_lw,1,1,1
meteor_fmk8,Meteor F Mk.8 G.41K,Meteor F Mk 8 G.41K,britain,8.0,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/meteor_fmk8.png,meteor_fmk4_sw,1,1,2
javelin_fmk9,Javelin F.(A.W.) Mk.9,Javelin F.(A.W.) Mk.9,britain,8.3,380000,6,Авиация,vehicle,135000,standard,https://static.encyclopedia.warthunder.com/slots/javelin_fmk9.png,meteor4_group,1,0,
lightning_f6,Lightning F.6,Lightning F.6,britain,9.3,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/lightning_f6.png,javelin_fmk9,1,1,
tornado_f3,Tornado F.3,Tornado F.3,britain,12.0,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/tornado_f3.png,lightning_f6,1,0,
tornado_f3_late,Tornado F.3 Late,Tornado F.3 Late,britain,13.0,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/tornado_f3_late.png,tornado_f3,1,1,
nimrod_mk1,Nimrod Mk.I,Nimrod Mk I,britain,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/nimrod_mk1.png,,2,0,
nimrod_mk2,Nimrod Mk.II,Nimrod Mk II,britain,1.0,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/nimrod_mk2.png,nimrod_mk1,2,1,
gladiator_mk2_navy,Sea Gladiator Mk.I,Sea Gladiator Mk I,britain,1.0,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/gladiator_mk2_navy.png,nimrod_mk2,2,2,
hurricane_mk1b,Sea Hurricane Mk.IB,Sea Hurricane Mk IB,britain,2.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/hurricane_mk1b.png,,2,0,
hurricane_mk1c,Sea Hurricane Mk.IС,Sea Hurricane Mk IC,britain,3.0,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/hurricane_mk1c.png,hurricane_mk1b,2,1,
firebrand_tf4,Firebrand TF.Mk.IV,Firebrand TF Mk IV,britain,3.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/firebrand_tf4.png,hurricane_mk1c,2,2,
firefly_group,Firefly,Firefly,britain,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/firefly_group.png,firebrand_tf4,2,0,
firefly_mk1,Firefly F.Mk.I,Firefly F Mk I,britain,3.3,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/firefly_mk1.png,firefly_group,2,0,0
firefly_mk5,Firefly FR.Mk.V,Firefly FR Mk V,britain,3.7,76000,3,Авиация,vehicle,13000,standard,https://static.encyclopedia.warthunder.com/slots/firefly_mk5.png,firefly_mk1,2,0,1
seafire_mk3,Seafire LF Mk.III,Seafire LF Mk.III,britain,5.0,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/seafire_mk3.png,firefly_group,2,1,
seafire_group,Seafire,Seafire,britain,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/seafire_group.png,seafire_mk3,2,0,
seafire_mk17,Seafire F.Mk.XVII,Seafire F Mk XVII,britain,5.3,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/seafire_mk17.png,seafire_group,2,0,0
seafire_fr47,Seafire FR.47,Seafire FR 47,britain,5.7,185000,4,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/seafire_fr47.png,seafire_mk17,2,0,1
sea_fury_fb11,Sea Fury FB.11,Sea Fury FB 11,britain,5.7,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/sea_fury_fb11.png,seafire_group,2,1,
attaker_fb1,Attacker FB.1,Attacker FB 1,britain,7.0,270000,5,Авиация,vehicle,95000,standard,https://static.encyclopedia.warthunder.com/slots/attaker_fb1.png,sea_fury_fb11,2,0,
sea_hawk_group,Sea Hawk/Sea Venom,Sea Hawk/Sea Venom,britain,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/sea_hawk_group.png,attaker_fb1,2,1,
sea_hawk_fga6,Sea Hawk FGA.6,Sea Hawk FGA.6,britain,8.0,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/sea_hawk_fga6.png,sea_hawk_group,2,1,0
sea_venom_faw20,Sea Venom FAW 20,Sea Venom FAW 20,britain,7.7,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/sea_venom_faw20.png,sea_hawk_fga6,2,1,1
scimitar_f1,Scimitar F Mk.1,Scimitar F Mk.1,britain,8.7,450000,6,Авиация,vehicle,160000,standard,https://static.encyclopedia.warthunder.com/slots/scimitar_f1.png,sea_hawk_group,2,0,
harrier_frs1_early,Sea Harrier FRS.1 (e),Sea Harrier FRS.1 (e),britain,10.7,710000,7,Авиация,vehicle,260000,standard,https://static.encyclopedia.warthunder.com/slots/harrier_frs1_early.png,scimitar_f1,2,0,
f-4k,Phantom FG.1,Phantom FG.1,britain,12.0,950000,7,Авиация,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/f-4k.png,harrier_frs1_early,2,1,
fa_18a_raaf,▄F/A-18A,▄F/A-18A,britain,12.3,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/fa_18a_raaf.png,f-4k,2,0,
sea_harrier_fa2,Sea Harrier FA 2,Sea Harrier FA 2,britain,13.0,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/sea_harrier_fa2.png,fa_18a_raaf,2,1,
fa_18a_hug_2_raaf,▄AF/A-18A Late,▄AF/A-18A Late,britain,14.0,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/fa_18a_hug_2_raaf.png,sea_harrier_fa2,2,2,
v_156_b1,Chesapeake Mk I,Chesapeake Mk I,britain,1.0,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/v_156_b1.png,,3,0,
blenheim_group,Blenheim/Beaufort,Blenheim/Beaufort,britain,,,1,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/blenheim_group.png,v_156_b1,3,1,
blenheim_mkiv,Blenheim Mk.IV,Blenheim Mk IV,britain,1.3,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/blenheim_mkiv.png,blenheim_group,3,1,0
beaufort_mkviii,Beaufort Mk.VIII,Beaufort Mk VIII,britain,1.7,6300,1,Авиация,vehicle,3000,standard,https://static.encyclopedia.warthunder.com/slots/beaufort_mkviii.png,blenheim_mkiv,3,1,1
hurricane_mk4,Hurricane Mk.IV,Hurricane Mk IV,britain,2.0,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/hurricane_mk4.png,,3,0,
beaufighter_group,Beaufighter,Beaufighter,britain,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/beaufighter_group.png,hurricane_mk4,3,1,
beaufighter_mk6c,Beaufighter Mk.VIc,Beaufighter Mk VIc,britain,3.0,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/beaufighter_mk6c.png,beaufighter_group,3,1,0
beaufighter_mkx,Beaufighter Mk.X,Beaufighter Mk X,britain,3.0,22000,2,Авиация,vehicle,5600,standard,https://static.encyclopedia.warthunder.com/slots/beaufighter_mkx.png,beaufighter_mk6c,3,1,1
beaufighter_mk21,Beaufighter Mk.21,Beaufighter Mk 21,britain,3.7,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/beaufighter_mk21.png,beaufighter_mkx,3,1,2
tempest_mkv_vikkers,Tempest Mk.V (Vickers P),Tempest Mk V (Vickers P),britain,3.7,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/tempest_mkv_vikkers.png,beaufighter_group,3,2,
mosquito_group,Mosquito,Mosquito,britain,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/mosquito_group.png,tempest_mkv_vikkers,3,0,
mosquito_fb_mk6,Mosquito FB.Mk.VI,Mosquito FB Mk VI,britain,3.7,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/mosquito_fb_mk6.png,mosquito_group,3,0,0
mosquito_fb_mk18,Mosquito FB.Mk.XVIII,Mosquito FB Mk XVIII,britain,3.0,105000,3,Авиация,vehicle,17000,standard,https://static.encyclopedia.warthunder.com/slots/mosquito_fb_mk18.png,mosquito_fb_mk6,3,0,1
mosquito_nf_mk2,Mosquito NF.Mk.II,Mosquito NF.Mk.II,britain,3.7,105000,3,Авиация,vehicle,17000,standard,https://static.encyclopedia.warthunder.com/slots/mosquito_nf_mk2.png,mosquito_fb_mk18,3,0,2
mosquito_tr_mk33,Mosquito TR.Mk.33,Mosquito TR.Mk.33,britain,3.7,105000,3,Авиация,vehicle,17000,standard,https://static.encyclopedia.warthunder.com/slots/mosquito_tr_mk33.png,mosquito_nf_mk2,3,0,3
brigand_group,Brigand/Whirlwind,Brigand/Whirlwind,britain,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/brigand_group.png,mosquito_group,3,1,
brigand_b1,Brigand B 1,Brigand B 1,britain,4.0,105000,3,Авиация,vehicle,33000,standard,https://static.encyclopedia.warthunder.com/slots/brigand_b1.png,brigand_group,3,1,0
whirlwind_mk1,Whirlwind Mk I,Whirlwind Mk I,britain,3.7,135000,3,Авиация,vehicle,20000,standard,https://static.encyclopedia.warthunder.com/slots/whirlwind_mk1.png,brigand_b1,3,1,1
hornet_mk3,Hornet Mk.III,Hornet Mk.III,britain,6.0,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/hornet_mk3.png,brigand_group,3,0,
swift_f1,Swift F.1,Swift F.1,britain,8.3,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/swift_f1.png,hornet_mk3,3,0,
swift_f7,Swift F.7,Swift F.7,britain,8.7,340000,5,Авиация,vehicle,120000,standard,https://static.encyclopedia.warthunder.com/slots/swift_f7.png,swift_f1,3,1,
jaguar_gr1,Jaguar GR.1,Jaguar GR.1,britain,9.7,520000,6,Авиация,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/jaguar_gr1.png,swift_f7,3,0,
harrier_gr3,Harrier GR.3,Harrier GR.3,britain,9.7,620000,6,Авиация,vehicle,220000,standard,https://static.encyclopedia.warthunder.com/slots/harrier_gr3.png,jaguar_gr1,3,1,
jaguar_gr1a,Jaguar GR.1A,Jaguar GR.1A,britain,10.7,830000,7,Авиация,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/jaguar_gr1a.png,harrier_gr3,3,0,
harrier_gr7,Harrier GR.7,Harrier GR.7,britain,12.3,1080000,8,Авиация,vehicle,400000,standard,https://static.encyclopedia.warthunder.com/slots/harrier_gr7.png,jaguar_gr1a,3,0,
hp_12,H.P.12,H.P.12,britain,1.0,0,1,Авиация,vehicle,,standard,https://static.encyclopedia.warthunder.com/slots/hp_12.png,,4,0,
swordfish_mk1,Swordfish Mk.I,Swordfish Mk I,britain,1.0,700,1,Авиация,vehicle,2900,standard,https://static.encyclopedia.warthunder.com/slots/swordfish_mk1.png,,4,1,
hampden_group,Hampden Mk.I,Hampden Mk I,britain,,,1,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/hp52_hampden_group.png,swordfish_mk1,4,2,
hp52_hampden_mk1_late,Hampden Mk.I,Hampden Mk I,britain,1.7,2100,1,Авиация,vehicle,4000,standard,https://static.encyclopedia.warthunder.com/slots/hp52_hampden_mk1_late.png,hampden_group,4,2,0
hp52_hampden_tbmk1,Hampden TB Mk.I,Hampden TB Mk I,britain,1.7,6300,1,Авиация,vehicle,3000,standard,https://static.encyclopedia.warthunder.com/slots/hp52_hampden_tbmk1.png,hp52_hampden_mk1_late,4,2,1
sunderland_group,Sunderland,Sunderland,britain,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/sunderland_group.png,,4,0,
sunderland_mk3a,Sunderland Mk. IIIa,Sunderland Mk IIIa,britain,1.7,10000,2,Авиация,vehicle,7900,standard,https://static.encyclopedia.warthunder.com/slots/sunderland_mk3a.png,sunderland_group,4,0,0
sunderland_mk5,Sunderland Mk.V,Sunderland Mk V,britain,2.0,16000,2,Авиация,vehicle,4600,standard,https://static.encyclopedia.warthunder.com/slots/sunderland_mk5.png,sunderland_mk3a,4,0,1
wellington_group,Wellington,Wellington,britain,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/wellington_group.png,sunderland_group,4,1,
wellington_mk1c,Wellington Mk.Ic,Wellington Mk Ic,britain,2.3,16000,2,Авиация,vehicle,9200,standard,https://static.encyclopedia.warthunder.com/slots/wellington_mk1c.png,wellington_group,4,1,0
wellington_mk1c_late,Wellington Mk.Ic/L,Wellington Mk Ic/L,britain,2.7,22000,2,Авиация,vehicle,5600,standard,https://static.encyclopedia.warthunder.com/slots/wellington_mk1c_late.png,wellington_mk1c,4,1,1
wellington_late_group,Wellington (п),Wellington (l),britain,,,2,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/wellington_late_group.png,wellington_group,4,2,
wellington_mk3,Wellington Mk.III,Wellington Mk III,britain,3.0,22000,2,Авиация,vehicle,11000,standard,https://static.encyclopedia.warthunder.com/slots/wellington_mk3.png,wellington_late_group,4,2,0
wellington_mk10,Wellington Mk.X,Wellington Mk X,britain,3.3,32000,2,Авиация,vehicle,6900,standard,https://static.encyclopedia.warthunder.com/slots/wellington_mk10.png,wellington_mk3,4,2,1
halifax_mk3,Halifax B Mk.IIIa,Halifax B Mk IIIa,britain,4.0,47000,3,Авиация,vehicle,18000,standard,https://static.encyclopedia.warthunder.com/slots/halifax_mk3.png,wellington_late_group,4,0,
stirling_group,Stirling,Stirling,britain,,,3,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/stirling_group.png,halifax_mk3,4,1,
stirling_mk1,Stirling B.Mk.I,Stirling B Mk I,britain,4.0,76000,3,Авиация,vehicle,26000,standard,https://static.encyclopedia.warthunder.com/slots/stirling_mk1.png,stirling_group,4,1,0
stirling_mk3,Stirling B.Mk.III,Stirling B Mk III,britain,4.7,135000,3,Авиация,vehicle,20000,standard,https://static.encyclopedia.warthunder.com/slots/stirling_mk3.png,stirling_mk1,4,1,1
lancaster_group,Lancaster,Lancaster,britain,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/lancaster_group.png,stirling_group,4,0,
lancaster_mk1,Lancaster B.Mk.I,Lancaster B Mk I,britain,5.0,155000,4,Авиация,vehicle,46000,standard,https://static.encyclopedia.warthunder.com/slots/lancaster_mk1.png,lancaster_group,4,0,0
lancaster_mk3,Lancaster B.Mk.III,Lancaster B Mk III,britain,5.0,185000,4,Авиация,vehicle,27000,standard,https://static.encyclopedia.warthunder.com/slots/lancaster_mk3.png,lancaster_mk1,4,0,1
lincoln_group,Lincoln/Shackleton,Lincoln/Shackleton,britain,,,4,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/lincoln_group.png,lancaster_group,4,1,
lincoln_b2,Lincoln B.Mk.II,Lincoln B Mk II,britain,6.0,185000,4,Авиация,vehicle,54000,standard,https://static.encyclopedia.warthunder.com/slots/lincoln_b2.png,lincoln_group,4,1,0
shackleton_mr_mk_2,Shackleton MR.Mk.2,Shackleton MR.Mk.2,britain,6.0,200000,4,Авиация,vehicle,31000,standard,https://static.encyclopedia.warthunder.com/slots/shackleton_mr_mk_2.png,lincoln_b2,4,1,1
canberra_group,Canberra B,Canberra B,britain,,,5,Авиация,folder,,standard,https://static.encyclopedia.warthunder.com/slots/canberra_group.png,lincoln_group,4,0,
canberra_bmk2,Canberra B.Mk.2,Canberra B Mk 2,britain,8.3,300000,5,Авиация,vehicle,105000,standard,https://static.encyclopedia.warthunder.com/slots/canberra_bmk2.png,canberra_group,4,0,0
canberra_bimk6,Canberra B(I).Mk.6,Canberra B (I) Mk 6,britain,8.3,340000,5,Авиация,vehicle,61000,standard,https://static.encyclopedia.warthunder.com/slots/canberra_bimk6.png,canberra_bmk2,4,0,1
buccaneer_s2,Buccaneer S.2,Buccaneer S.2,britain,9.3,520000,6,Авиация,vehicle,190000,standard,https://static.encyclopedia.warthunder.com/slots/buccaneer_s2.png,canberra_group,4,0,
buccaneer_s2b,Buccaneer S.2B,Buccaneer S.2B,britain,10.7,830000,7,Авиация,vehicle,300000,standard,https://static.encyclopedia.warthunder.com/slots/buccaneer_s2b.png,buccaneer_s2,4,0,
f_111c_raaf,F-111C,F-111C,britain,11.7,950000,7,Авиация,vehicle,350000,standard,https://static.encyclopedia.warthunder.com/slots/f_111c_raaf.png,buccaneer_s2b,4,1,
tornado_gr1,Tornado GR.1,Tornado GR.1,britain,11.7,1100000,8,Авиация,vehicle,410000,standard,https://static.encyclopedia.warthunder.com/slots/tornado_gr1.png,f_111c_raaf,4,0,
tornado_gr4,Tornado GR.4,Tornado GR.4,britain,12.3,1120000,8,Авиация,vehicle,420000,standard,https://static.encyclopedia.warthunder.com/slots/tornado_gr4.png,tornado_gr1,4,1,
gladiator_mk2_tuck,Gladiator Mk.II Така,Tuck's Gladiator Mk II,britain,1.0,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/gladiator_mk2_tuck.png,,0,0,
wirraway,▄Wirraway,▄Wirraway,britain,1.3,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/wirraway.png,,0,1,
osprey_mk4,Osprey Mk IV,Osprey Mk IV,britain,1.0,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/osprey_mk4.png,,0,2,
walrus_mk1,Walrus Mk.I,Walrus Mk.I,britain,1.0,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/walrus_mk1.png,,0,3,
fairey_3f_mk3b,Fairey IIIF Mk.IIIB,Fairey IIIF Mk.IIIB,britain,1.0,0,1,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/fairey_3f_mk3b.png,,0,4,
avenger_mk1,▄Avenger Mk.II,▄Avenger Mk II,britain,1.7,0,2,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/avenger_mk1.png,,0,0,
hudson_mk_v,▄Hudson Mk.V,▄Hudson Mk V,britain,2.0,0,2,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/hudson_mk_v.png,,0,1,
b_48_firecrest,Firecrest,Firecrest,britain,2.3,0,2,Авиация,vehicle,,premium,https://static.encyclopedia.warthunder.com/slots/b_48_firecrest.png,,0,2,
